,_id,admin,allGroups,amount,cash,cashDoc,contents,context,description,gameCode,group,groupName,humanTime,item,itemNo,key,newPrice,newYearValue,note,oldPrice,player,playername,pointsAwarded,price,recipient,recipientGroup,recipientName,recvAmt,recvRes,recvResNo,recvResRecipient,recvResRequester,reqAmt,reqId,reqLogContents,reqRes,reqResNo,reqResRecipient,reqResRequester,requester,requesterGroup,requesterName,response,size,startingYear,stockDoc,timestamp,user,year,zone
658,kZqCQ9BHJDqnJsyKW,aiT8XFJafQpKCETyu,,,,,"{u'status': u'running', u'yearLength': 375000, u'group': u'admin', u'cheapRes': [u'c3', u'c7', u'c8', u'c4', u'c6', u'c2'], u'elapsedTimeYear': 0, u'playerName': u'boss', u'elapsedTimeTotal': 0, u'expensiveRes': [u'e5', u'e6', u'e3', u'e8', u'e7', u'e1'], u'gameCode': u'51092', u'currentYear': 2253, u'player': u'aiT8XFJafQpKCETyu', u'role': u'admin', u'lastLogin': 1486218472443.0, u'gameStart': 1486218472443.0, u'groupNumbers': [7, 6, 3, 0, 2, 1], u'_id': u'tBkhotNaQmjcKPZqd', u'size': u'6'}",,,51092,,,2/4/17 9:27,,,NewGameStart,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2253,,1.49E+12,,,
659,9HCRyiTuMeMvxb2ZY,,,,,,,,,51092,7,turquoise-group,2/4/17 9:27,,,PlayerJoinsGame,,,,,BCytEoXixctGGMtmh,turquoise-group-base,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
660,K2XCvkCE7tLrTHsTe,,,,,,,,,51092,6,orange-group,2/4/17 9:27,,,PlayerJoinsGame,,,,,iyPttTpSxkEDDZ294,orange-group-base,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
661,F26CZP2ZPbnZ29Xqi,,,,,,,,,51092,3,pink-group,2/4/17 9:27,,,PlayerJoinsGame,,,,,jSegJ8zeJFKasDzup,pink-group-base,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
662,DvRWYAjiNxDa9463x,,,,,,,,,51092,0,white-group,2/4/17 9:27,,,PlayerJoinsGame,,,,,eupppf2eH6a5WoyXe,white-group-base,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
663,cXL6gajBZC65XRvqf,,,,,,,,,51092,2,green-group,2/4/17 9:27,,,PlayerJoinsGame,,,,,w4zccp9s6g8FffiZL,green-group-base,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
664,QKXxuGjinzFSsWTbp,,,,,,,,,51092,1,red-group,2/4/17 9:27,,,PlayerJoinsGame,,,,,6SxbZHp34iN9BgJSZ,red-group-base,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
665,XD4CLKP9558RvS6Fw,,,,,,,,NewGameSetup,51092,,,2/4/17 9:27,,,GameYearIncrease,,2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
666,HeX4nLTA8dpCSsYWN,,,,,,,{},NewYearUpdates,51092,7,,2/4/17 9:27,sapphire,e7,StockPriceChange,8.82,,,247.5346416,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
667,BQwN64cRZMRsj3dBR,,,,,,,,NewYearUpdates,51092,7,,2/4/17 9:27,555,555,StockPriceChange,33735.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
668,HdHjmPZy4KKfr3B6p,,,,,,,{},NewYearUpdates,51092,7,,2/4/17 9:27,ruby,e6,StockPriceChange,8.82,,,259.9520402,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
669,7pD3cdakoncvvACWG,,,,,,,,NewYearUpdates,51092,7,,2/4/17 9:27,555,555,StockPriceChange,29986.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
670,nwTgEvtNXDcPArwzq,,,,,,,{},NewYearUpdates,51092,7,,2/4/17 9:27,iridium,e5,StockPriceChange,8.82,,,229.0820426,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
671,2Kq6B3ePhTTeaaki3,,,,,,,,NewYearUpdates,51092,7,,2/4/17 9:27,555,555,StockPriceChange,26708.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
672,WLPEkZnwdmjjhYEni,,,,,,,{},NewYearUpdates,51092,7,,2/4/17 9:27,gold,e1,StockPriceChange,8.82,,,247.6349918,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
673,gERhPboPzzDtAB4q2,,,,,,,,NewYearUpdates,51092,7,,2/4/17 9:27,555,555,StockPriceChange,23161.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
674,TpnBwSZWEvP639ibc,,,,,,,{},NewYearUpdates,51092,7,,2/4/17 9:27,platinum,e3,StockPriceChange,8.82,,,267.6456039,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
675,SnmYp9YWhZoh9e7F6,,,,,,,,NewYearUpdates,51092,7,,2/4/17 9:27,555,555,StockPriceChange,19323.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
676,zxpw4cFC2ZvspmcYs,,,,,,,{},NewYearUpdates,51092,7,,2/4/17 9:27,pearl,e8,StockPriceChange,8.82,,,259.4575785,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
677,5CjXXW5dz2rngND9n,,,,,,,,NewYearUpdates,51092,7,,2/4/17 9:27,555,555,StockPriceChange,15616.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
678,gRtgu47iYyzJgx7j6,,,,,,,{},NewYearUpdates,51092,7,,2/4/17 9:27,water,c2,StockPriceChange,3.12,,,76.95237427,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
679,6xhWbvJGAt2gHDoRZ,,,,,,,,NewYearUpdates,51092,7,,2/4/17 9:27,555,555,StockPriceChange,13404.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
680,xroQgjSGwkSTSBkuH,,,,,,,{},NewYearUpdates,51092,7,,2/4/17 9:27,cotton,c8,StockPriceChange,6.25,,,89.2481093,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
681,EWTwkDLq6SeL9NCHg,,,,,,,,NewYearUpdates,51092,7,,2/4/17 9:27,555,555,StockPriceChange,10927.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
682,GvjaLcffQYeDMw5d8,,,,,,,{},NewYearUpdates,51092,7,,2/4/17 9:27,oil,c7,StockPriceChange,3.12,,,75.07107799,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
683,n5HW7HzFkw56upgXp,,,,,,,,NewYearUpdates,51092,7,,2/4/17 9:27,555,555,StockPriceChange,8778.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
684,PM2JrDDNkv7MgZDW3,,,,,,,{},NewYearUpdates,51092,7,,2/4/17 9:27,stone,c6,StockPriceChange,3.12,,,83.20926445,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
685,XoARt7LJArdauCZ64,,,,,,,,NewYearUpdates,51092,7,,2/4/17 9:27,555,555,StockPriceChange,6388.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
686,JZtChLTZgyeY59Cwm,,,,,,,{},NewYearUpdates,51092,7,,2/4/17 9:27,food,c3,StockPriceChange,3.12,,,79.65865593,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
687,yKxDmcYSjLSydsXhi,,,,,,,,NewYearUpdates,51092,7,,2/4/17 9:27,555,555,StockPriceChange,4107.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
688,2C8nqdtRhJfRQeN87,,,,,,,{},NewYearUpdates,51092,7,,2/4/17 9:27,coal,c4,StockPriceChange,1.56,,,83.7876607,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
689,7seTcMZtivafk3eoz,,,,,,,,NewYearUpdates,51092,7,,2/4/17 9:27,555,555,StockPriceChange,1650.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
690,C2yfTJHaqRzBvWvSh,,,,,,,{},NewYearUpdates,51092,6,,2/4/17 9:27,sapphire,e7,StockPriceChange,8.82,,,240.5213701,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
691,M4ntXDXSv98p89ZkR,,,,,,,,NewYearUpdates,51092,6,,2/4/17 9:27,555,555,StockPriceChange,33536.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
692,3hSaQvhNZFZ7Cpz2D,,,,,,,{},NewYearUpdates,51092,6,,2/4/17 9:27,ruby,e6,StockPriceChange,8.82,,,257.5746741,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
693,ou28zXojS33pmd7m8,,,,,,,,NewYearUpdates,51092,6,,2/4/17 9:27,555,555,StockPriceChange,29822.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
694,ch5oo7gp3NFPNQBu6,,,,,,,{},NewYearUpdates,51092,6,,2/4/17 9:27,gold,e1,StockPriceChange,8.82,,,251.8356317,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
695,jF6jG2fESFAyXc67n,,,,,,,,NewYearUpdates,51092,6,,2/4/17 9:27,555,555,StockPriceChange,26203.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
696,fWBFks5A4ZHmA4Hf7,,,,,,,{},NewYearUpdates,51092,6,,2/4/17 9:27,pearl,e8,StockPriceChange,8.82,,,237.661295,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
697,egbDsA76PnwJzRwS4,,,,,,,,NewYearUpdates,51092,6,,2/4/17 9:27,555,555,StockPriceChange,22806.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
698,ohCDog9Czbcd9EBP5,,,,,,,{},NewYearUpdates,51092,6,,2/4/17 9:27,platinum,e3,StockPriceChange,8.82,,,226.2320801,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
699,i4A6aNcN4Jsp6PkzH,,,,,,,,NewYearUpdates,51092,6,,2/4/17 9:27,555,555,StockPriceChange,19589.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
700,mYhcuwpeqsJNBz5Nv,,,,,,,{},NewYearUpdates,51092,6,,2/4/17 9:27,iridium,e5,StockPriceChange,8.82,,,253.595463,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
701,2E6GK5sFh7zdB7ZiJ,,,,,,,,NewYearUpdates,51092,6,,2/4/17 9:27,555,555,StockPriceChange,15970.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
702,nMpriMRqpcGTdgMW4,,,,,,,{},NewYearUpdates,51092,6,,2/4/17 9:27,cotton,c8,StockPriceChange,3.12,,,78.179459,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
703,y2RCiHtAHTFDwETaL,,,,,,,,NewYearUpdates,51092,6,,2/4/17 9:27,555,555,StockPriceChange,13721.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
704,vvaMq5J5KMf8dSqWv,,,,,,,{},NewYearUpdates,51092,6,,2/4/17 9:27,coal,c4,StockPriceChange,1.56,,,87.16093963,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
705,Fmu86MBkhv4mP3JdL,,,,,,,,NewYearUpdates,51092,6,,2/4/17 9:27,555,555,StockPriceChange,11156.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
706,am7PzbqKWbqSoJSmj,,,,,,,{},NewYearUpdates,51092,6,,2/4/17 9:27,water,c2,StockPriceChange,6.25,,,78.67107067,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
707,XRK6kBF7ZvigsCA4u,,,,,,,,NewYearUpdates,51092,6,,2/4/17 9:27,555,555,StockPriceChange,9003.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
708,uNCfavo8t33d26xwu,,,,,,,{},NewYearUpdates,51092,6,,2/4/17 9:27,oil,c7,StockPriceChange,3.12,,,87.12047799,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
709,adkzz4qWBp2txrdB8,,,,,,,,NewYearUpdates,51092,6,,2/4/17 9:27,555,555,StockPriceChange,6495.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
710,vooWWkeEpamCMPuZ4,,,,,,,{},NewYearUpdates,51092,6,,2/4/17 9:27,food,c3,StockPriceChange,3.12,,,87.50027688,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
711,WWmcQbuPrNH88Qg46,,,,,,,,NewYearUpdates,51092,6,,2/4/17 9:27,555,555,StockPriceChange,3979.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
712,KZdsqBbwHmcJNbskk,,,,,,,{},NewYearUpdates,51092,6,,2/4/17 9:27,stone,c6,StockPriceChange,3.12,,,81.08572351,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
713,aQ47SW8Z3uibWNv85,,,,,,,,NewYearUpdates,51092,6,,2/4/17 9:27,555,555,StockPriceChange,1659.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
714,6oayGA3b3fqKLRrGe,,,,,,,{},NewYearUpdates,51092,3,,2/4/17 9:27,ruby,e6,StockPriceChange,8.82,,,226.6739664,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
715,nmoaHLLMzcpjkwRsf,,,,,,,,NewYearUpdates,51092,3,,2/4/17 9:27,555,555,StockPriceChange,33591.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
716,QdLBBKT4F5mpLdAjz,,,,,,,{},NewYearUpdates,51092,3,,2/4/17 9:27,iridium,e5,StockPriceChange,8.82,,,248.9492018,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
717,2KmFWCBtTbSWYDKWn,,,,,,,,NewYearUpdates,51092,3,,2/4/17 9:27,555,555,StockPriceChange,30007.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
718,d4dWfbsiRjTpusRwY,,,,,,,{},NewYearUpdates,51092,3,,2/4/17 9:27,platinum,e3,StockPriceChange,8.82,,,247.7211533,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
719,aMXNRrMgxAFNb67Cu,,,,,,,,NewYearUpdates,51092,3,,2/4/17 9:27,555,555,StockPriceChange,26450.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
720,ou6EWwwWdWANPxx9J,,,,,,,{},NewYearUpdates,51092,3,,2/4/17 9:27,sapphire,e7,StockPriceChange,8.82,,,258.0187946,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
721,5rmRrzeFCM9RT2qjS,,,,,,,,NewYearUpdates,51092,3,,2/4/17 9:27,555,555,StockPriceChange,22747.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
722,hRofTuXkRgdMw7jTi,,,,,,,{},NewYearUpdates,51092,3,,2/4/17 9:27,pearl,e8,StockPriceChange,8.82,,,253.8182938,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
723,rsGsS3966vrhEDew5,,,,,,,,NewYearUpdates,51092,3,,2/4/17 9:27,555,555,StockPriceChange,19117.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
724,Z4E6x6rzntdbpo4bt,,,,,,,{},NewYearUpdates,51092,3,,2/4/17 9:27,gold,e1,StockPriceChange,8.82,,,249.4741521,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
725,M8q3rv3AymDbCvWHa,,,,,,,,NewYearUpdates,51092,3,,2/4/17 9:27,555,555,StockPriceChange,15560.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
726,zAcas5bxo9D6K72Lt,,,,,,,{},NewYearUpdates,51092,3,,2/4/17 9:27,food,c3,StockPriceChange,3.12,,,77.01888417,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
727,79To35eNBgSLdrg6A,,,,,,,,NewYearUpdates,51092,3,,2/4/17 9:27,555,555,StockPriceChange,13346.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
728,Jwtqqe9Er9wCpSMqP,,,,,,,{},NewYearUpdates,51092,3,,2/4/17 9:27,coal,c4,StockPriceChange,3.12,,,85.08698003,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
729,uGmNqdXB62hoab2TY,,,,,,,,NewYearUpdates,51092,3,,2/4/17 9:27,555,555,StockPriceChange,10893.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
730,JRfyiR3xgHpSSG94B,,,,,,,{},NewYearUpdates,51092,3,,2/4/17 9:27,oil,c7,StockPriceChange,3.12,,,80.96526149,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
731,aZJKNxxYimZcKC3Mc,,,,,,,,NewYearUpdates,51092,3,,2/4/17 9:27,555,555,StockPriceChange,8567.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
732,627upJ2jFmWT55HxH,,,,,,,{},NewYearUpdates,51092,3,,2/4/17 9:27,water,c2,StockPriceChange,3.12,,,78.86001303,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
733,339ekNaATi4Xd5nbQ,,,,,,,,NewYearUpdates,51092,3,,2/4/17 9:27,555,555,StockPriceChange,6307.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
734,owxXasJq352ERyjWd,,,,,,,{},NewYearUpdates,51092,3,,2/4/17 9:27,stone,c6,StockPriceChange,6.25,,,84.97612644,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
735,gyMvLog5mf349svE3,,,,,,,,NewYearUpdates,51092,3,,2/4/17 9:27,555,555,StockPriceChange,3977.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
736,TdohdHNiawwCDDtmt,,,,,,,{},NewYearUpdates,51092,3,,2/4/17 9:27,cotton,c8,StockPriceChange,1.56,,,79.12973276,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
737,svh8HvzZ7tbLkDFu8,,,,,,,,NewYearUpdates,51092,3,,2/4/17 9:27,555,555,StockPriceChange,1659.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
738,WPNkqxMxS5qEf7in9,,,,,,,{},NewYearUpdates,51092,0,,2/4/17 9:27,pearl,e8,StockPriceChange,8.82,,,259.0043712,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
739,jEPqJAnKRJw3osT9v,,,,,,,,NewYearUpdates,51092,0,,2/4/17 9:27,555,555,StockPriceChange,33483.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
740,pxBqtXGy69qBTgyMK,,,,,,,{},NewYearUpdates,51092,0,,2/4/17 9:27,iridium,e5,StockPriceChange,8.82,,,246.5041132,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
741,MyRPAAiwL29JbWqzg,,,,,,,,NewYearUpdates,51092,0,,2/4/17 9:27,555,555,StockPriceChange,29935.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
742,6Mbc6NPNNtMisRSGw,,,,,,,{},NewYearUpdates,51092,0,,2/4/17 9:27,gold,e1,StockPriceChange,8.82,,,225.6580419,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
743,gjSFSshghg5uB7Z3N,,,,,,,,NewYearUpdates,51092,0,,2/4/17 9:27,555,555,StockPriceChange,26709.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
744,zeM9enGLYkwsb6Psv,,,,,,,{},NewYearUpdates,51092,0,,2/4/17 9:27,platinum,e3,StockPriceChange,8.82,,,256.1661463,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
745,ExtYbeyZKbink9o3p,,,,,,,,NewYearUpdates,51092,0,,2/4/17 9:27,555,555,StockPriceChange,23034.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
746,zZ5AqirGjeHp6rMft,,,,,,,{},NewYearUpdates,51092,0,,2/4/17 9:27,ruby,e6,StockPriceChange,8.82,,,268.5384232,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
747,gjpMjHJ5LS34JzaB2,,,,,,,,NewYearUpdates,51092,0,,2/4/17 9:27,555,555,StockPriceChange,19182.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
748,pufgzt3yvjkNsRgR3,,,,,,,{},NewYearUpdates,51092,0,,2/4/17 9:27,sapphire,e7,StockPriceChange,8.82,,,246.0883865,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
749,unNxaRy9XpaBNNPWz,,,,,,,,NewYearUpdates,51092,0,,2/4/17 9:27,555,555,StockPriceChange,15676.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
750,qkPEfMdekkaKSmRQ3,,,,,,,{},NewYearUpdates,51092,0,,2/4/17 9:27,cotton,c8,StockPriceChange,1.56,,,84.4163698,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
751,ijJhLHkaH4wkmwQyS,,,,,,,,NewYearUpdates,51092,0,,2/4/17 9:27,555,555,StockPriceChange,13192.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
752,wJctf7sqXW3AYbYYK,,,,,,,{},NewYearUpdates,51092,0,,2/4/17 9:27,water,c2,StockPriceChange,3.12,,,80.99705274,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
753,pz3uivpGAwqLtQsJz,,,,,,,,NewYearUpdates,51092,0,,2/4/17 9:27,555,555,StockPriceChange,10862.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
754,xpDnh6TkP4fRjN7Hc,,,,,,,{},NewYearUpdates,51092,0,,2/4/17 9:27,coal,c4,StockPriceChange,3.12,,,82.2923861,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
755,6jHa4TQwWMwyGahgH,,,,,,,,NewYearUpdates,51092,0,,2/4/17 9:27,555,555,StockPriceChange,8496.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
756,WpX3xyep8Sg77chKT,,,,,,,{},NewYearUpdates,51092,0,,2/4/17 9:27,stone,c6,StockPriceChange,6.25,,,79.57042746,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
757,KzsKWBtBmfHApn65k,,,,,,,,NewYearUpdates,51092,0,,2/4/17 9:27,555,555,StockPriceChange,6322.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
758,GJmbTrNs3R7hv8yCu,,,,,,,{},NewYearUpdates,51092,0,,2/4/17 9:27,oil,c7,StockPriceChange,3.12,,,84.7406696,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
759,RYA8dwuqgMoHbHmSL,,,,,,,,NewYearUpdates,51092,0,,2/4/17 9:27,555,555,StockPriceChange,3889.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
760,PkNuCE7s9Rss4tdKe,,,,,,,{},NewYearUpdates,51092,0,,2/4/17 9:27,food,c3,StockPriceChange,3.12,,,77.91043452,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
761,bH3qmaf6GtvRSMYem,,,,,,,,NewYearUpdates,51092,0,,2/4/17 9:27,555,555,StockPriceChange,1664.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
762,ucG4cgzDT5YW6g34q,,,,,,,{},NewYearUpdates,51092,2,,2/4/17 9:27,ruby,e6,StockPriceChange,8.82,,,260.6952646,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
763,AziSWpPrKnuewPgeb,,,,,,,,NewYearUpdates,51092,2,,2/4/17 9:27,555,555,StockPriceChange,34610.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
764,cb6orZxseha9F4wiC,,,,,,,{},NewYearUpdates,51092,2,,2/4/17 9:27,platinum,e3,StockPriceChange,8.82,,,254.3820502,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
765,8xXYLzHDE2LKYfXBY,,,,,,,,NewYearUpdates,51092,2,,2/4/17 9:27,555,555,StockPriceChange,30944.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
766,Sv5aMnNmv3DQdC5Wj,,,,,,,{},NewYearUpdates,51092,2,,2/4/17 9:27,pearl,e8,StockPriceChange,8.82,,,244.3700272,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
767,oL34a3a2esDFELbyQ,,,,,,,,NewYearUpdates,51092,2,,2/4/17 9:27,555,555,StockPriceChange,27438.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
768,6daXHcTviP2d4xfaY,,,,,,,{},NewYearUpdates,51092,2,,2/4/17 9:27,gold,e1,StockPriceChange,8.82,,,266.6670583,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
769,uguKDgGQLAXjTRFWR,,,,,,,,NewYearUpdates,51092,2,,2/4/17 9:27,555,555,StockPriceChange,23605.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
770,vho2Z5P3XzkM9GHh2,,,,,,,{},NewYearUpdates,51092,2,,2/4/17 9:27,iridium,e5,StockPriceChange,8.82,,,256.7483786,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
771,cDDJgB3oCckET4fgM,,,,,,,,NewYearUpdates,51092,2,,2/4/17 9:27,555,555,StockPriceChange,19930.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
772,dKTzdHRFQ8kueDj4j,,,,,,,{},NewYearUpdates,51092,2,,2/4/17 9:27,sapphire,e7,StockPriceChange,8.82,,,248.2458592,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
773,6X8KTjjpxuQNMks7G,,,,,,,,NewYearUpdates,51092,2,,2/4/17 9:27,555,555,StockPriceChange,16392.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
774,dXct7SgD8GYvB4zTA,,,,,,,{},NewYearUpdates,51092,2,,2/4/17 9:27,cotton,c8,StockPriceChange,1.56,,,89.55053576,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
775,rQTE8AWJfSMyuvBni,,,,,,,,NewYearUpdates,51092,2,,2/4/17 9:27,555,555,StockPriceChange,13754.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
776,9KihCQrfxoieDafTr,,,,,,,{},NewYearUpdates,51092,2,,2/4/17 9:27,stone,c6,StockPriceChange,3.12,,,87.21534104,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
777,CAYGiHaRTZ8K3umCc,,,,,,,,NewYearUpdates,51092,2,,2/4/17 9:27,555,555,StockPriceChange,11237.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
778,kPNA2KeSYf4vZ4hAH,,,,,,,{},NewYearUpdates,51092,2,,2/4/17 9:27,food,c3,StockPriceChange,3.12,,,88.96342995,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49E+12,,,
